cliente_id;nome;ultima_compra;canal_origem
4fc74b35-a675-4523-9aa0-765327245ea4;Antonella da Luz;2024-08-03;1
4404c0f5-06ab-4ad8-b246-e7252df3581a;Ester Viana;2024-05-31;3
d7b39d62-753e-4e71-9607-6a23402f13d8;Augusto das Neves;2023-04-29;3
7ddae572-ce8b-40fe-83da-67777c56a89e;Ana Júlia Rocha;2023-06-13;3
c50e3a4b-2f5e-4e8d-98e8-05d63f5d0ccd;Daniel Cassiano;2024-01-11;1
d1cdb2d5-fb30-47d2-8618-e9b5a627eadf;Asafe Azevedo;2023-08-06;3
b19ffbd7-60e9-49f7-acd4-46a875b4764a;Evelyn Vargas;2023-02-02;1
3ab94227-8bb1-4975-a254-ea0a53d88127;Zoe Teixeira;2023-12-22;2
8c9f5ee6-82ec-48b0-89a0-1c9b0aba14ac;Lucas Gabriel Fogaça;2025-03-05;2
ee3afa7d-3a48-4e59-801b-5a94382ff59e;João Guilherme Caldeira;2023-08-19;3
df524e6a-c847-4687-b4b1-4b10034bef12;Zoe Melo;2024-09-09;2
66728811-a04c-4665-b76f-a1b6af670692;Davi Miguel Vasconcelos;2025-03-22;3
ef453dda-f097-4966-8778-dc89340e3c5a;Lunna Caldeira;2023-07-10;2
dd38bf14-25d5-4516-abee-0d895b8590e3;Stephany Cunha;2023-04-17;1
75c83657-eb29-41af-9284-a3d1d1bce405;Luiz Fernando Machado;2024-05-20;3
3e4c38ec-6abf-4f86-af16-afb547a7b4b7;Henrique Guerra;2024-05-29;1
aa7c5121-b92d-41f0-b5f6-2beeb334632d;Antony da Conceição;2025-01-18;2
deb5ff17-5250-407a-8826-2edb2ec90c46;Esther Cardoso;2023-09-03;2
2072a82e-f409-4616-8881-ffa3a8fd2f28;Camila da Conceição;2023-09-30;2
ca7de66f-e9ee-4997-a4d4-86fc195389ab;Bryan Machado;2023-03-16;1
150eb092-b208-4d5b-85a9-64a6b2f307bd;Cecilia Campos;2023-07-23;3
b4902fc6-48e6-4c6b-ba81-400790776f35;Luna Pastor;2024-03-13;3
5adb45d7-1965-4f43-9cc8-bc0c91132bc6;Valentim Brito;2024-05-30;2
8ba12e1f-6ad0-4719-b621-0a075ffc5ad4;Benicio Andrade;2024-09-23;3
c5fa10d5-e796-4fd1-b174-f5d339bbe47b;Julia Silva;2023-05-22;3
21824f7f-6fe9-494d-8889-592ac1e27637;Joaquim da Rosa;2023-12-11;3
a1533003-dce1-4c4e-a16b-a306f4e019a6;Alexia Cardoso;2024-09-08;2
07415361-4669-45fc-8a91-bddc471cfe6e;Luana Sales;2023-02-06;1
1fc310ed-3eba-4916-ad7d-59aba6d2d2ee;Ágatha Vieira;2024-05-18;2
aa491af9-77bf-4588-bfdd-37c333f64983;Anthony Gabriel Correia;2024-01-13;3
6d9e65c2-99c4-4de7-b18f-d034ce71d2d4;Henrique da Conceição;2024-01-02;1
4448464f-d632-441f-8a60-8ca16e0b5695;Joaquim Siqueira;2023-03-03;3
48589d84-56db-4468-b175-f34b318e2b4f;Amanda Albuquerque;2023-11-22;1
1729d7fe-9de2-426b-9f76-37c331e064c0;Lucas Gabriel Albuquerque;2023-05-11;1
726d2d81-609e-4f54-a5de-7e2072ebf625;Ryan Andrade;2025-03-27;2
51ba243b-93a4-4794-a11d-d2b6d4ada00b;Pietra Pires;2025-03-07;2
1f894e05-93cd-4875-887a-9e25b63f5c4f;Juan Silveira;2024-10-11;1
2f8c8bff-57be-4f1a-a899-ca05418334a9;Vitor Pimenta;2023-09-26;1
68be7ba1-549b-4826-aaad-2489ee230db3;Maria Luiza Leão;2023-03-06;1
eb98de0c-4f77-4887-a491-642add191f0e;Davi Luiz Lopes;2024-03-27;1
6624995e-2aae-4938-b10b-652344c5292b;Milena Pereira;2024-03-30;1
28415d06-1010-4f15-806d-19c680f9bc51;Zoe Melo;2023-05-29;2
6d4a97bb-3b26-4319-986b-186f58c1db05;Rodrigo Vargas;2023-05-23;3
5accff4b-2c45-4a2f-8ffd-4d0d2240ba3e;Theodoro da Mota;2024-08-17;2
95f46bfb-abb6-485a-a66e-37353e56f965;Aurora da Cunha;2023-03-01;2
c9d1a02d-885c-415e-9123-6dfcdf7b6cd2;Fernando Brito;2023-04-24;3
111ff033-bb14-4d2c-92a7-e078bf9592a6;Isabella Gomes;2023-05-14;1
5ae67371-92a9-4a1e-b0a3-3d592c37545a;Elisa Lima;2024-07-12;3
511146a0-385c-4f83-8468-2504b2224344;Alice Cunha;2024-04-05;3
8a277adf-10b0-49e9-b6ce-9224d36815a7;Fernando Pimenta;2024-06-29;1
89d7f8e5-e101-4141-bfe2-bcac3c335ba0;Luna Câmara;2023-05-25;3
5c7e6db1-37fe-469b-af26-8cd3c30ca6c0;Esther Guerra;2024-10-31;2
cd2a053b-22fe-4008-8fc3-42a80430f9de;Rodrigo Abreu;2023-07-10;2
a563c9e7-ceb8-463b-8f7a-2693e17f5a8e;Ester Rios;2024-04-24;1
c4dd0cdb-bb24-4b47-a583-7ca27820aade;Elisa da Rosa;2023-09-17;1
bdcf698b-ad09-43af-b4db-02d351a83919;Heloisa Farias;2023-04-30;3
f3b43a70-dd37-4f8e-a172-d2801b0d2064;Rafael Mendonça;2023-08-27;3
5e671c12-135e-4af8-9fce-43a4d32704d8;Arthur Miguel Carvalho;2024-05-17;3
5aed9743-b524-4568-b2c5-1d3d5aba5e66;Sabrina Cunha;2024-01-23;2
525c6757-9e77-4627-a67c-e82187eb6dd1;Valentina Viana;2024-09-07;2
f85e7777-a37d-47d3-b238-63b39f2d101c;Bruno Souza;2025-02-25;1
6739d44a-e0eb-4ff5-8dcc-bead592895d1;Ana Luiza Farias;2023-10-10;2
200e0790-5417-44a2-a367-25a4dcce8f6a;Sophie da Rocha;2024-10-15;3
0891908c-1dc1-4000-9a55-5c24065c325f;Lucca Marques;2025-02-19;1
2252612a-b3f2-493d-9efa-5c9a4f2c9137;Maria Vitória Castro;2023-04-09;2
0f1de3b3-177a-4bab-a099-d6903d2e96d1;Cecilia Jesus;2025-03-15;3
8048ca68-e714-45d9-a9c0-f1940908b5b5;Miguel Barbosa;2023-06-05;2
f31226b2-28e3-44ba-a3cc-5cef5e1d64de;Maria Sophia Leão;2023-10-10;3
0ffa70de-4461-4bf4-bf5b-83595614e781;Bianca Camargo;2023-03-09;1
8e60fbfb-ee9a-4658-9350-fdd7fcf608da;Luna Ramos;2024-03-14;3
15ee4dde-b8ef-46b3-8ffb-68f25c812eed;Lunna Ribeiro;2024-11-05;3
5fa286ce-8931-462a-b348-71a2b33a305f;Ana Sophia Montenegro;2023-10-03;3
d556f701-554a-4034-9fc2-c1943abc52df;Davi Lucca Rodrigues;2023-12-27;1
54d6a908-dc60-4ac1-b52b-08b0cac752d3;Enzo Gabriel Farias;2023-01-12;1
eeec2d8e-2d59-46bb-b108-01f8f69325a1;Lara Nogueira;2023-03-29;3
88ab37d5-3db7-4e12-9032-55889d952483;Maria Isis Barbosa;2024-01-13;2
355f9cdc-dc22-4213-b113-c9494e195c2d;Lunna da Cunha;2024-09-02;2
53a34056-afa5-4e46-aa1a-6cec04006852;Ravy Porto;2023-04-30;3
ea99abab-3e21-4b5e-abc4-49e33a5c92fd;Isabella Rodrigues;2024-07-26;2
f142d7ca-90a7-471e-99d2-7e3d131044ee;Pedro Henrique Gomes;2023-05-27;3
bbbe7922-d260-44b4-afac-07263f3a5588;Manuella da Cruz;2023-07-14;2
be3048cc-a718-4213-a48b-190bc753bd26;André Santos;2023-04-15;3
40c52548-e0cd-4469-9d67-c19ada26ad25;Lavínia Guerra;2024-04-01;2
ae8091ec-8e53-47c4-b5a4-2237b6cb36cc;Alexandre Leão;2023-10-24;3
a1920e80-a9a5-4917-b0bd-fc2f972b1583;Maria Luiza Silveira;2024-01-06;2
7879a628-0978-4963-9f2c-c762039dc6c0;Lucas Alves;2024-10-04;1
b6eedca4-a63e-47f7-b7d4-16122d4700ff;Jade Gonçalves;2024-06-17;1
111c750a-3c04-460f-b3d8-5045a926d2c6;Gabrielly Silva;2023-05-13;2
a5a83b78-8708-44be-ad4c-ad05880ee046;Pedro Lucas Castro;2024-12-19;1
04e4f755-bd3f-49b3-b8af-997818471152;Henry Gabriel Casa Grande;2024-12-09;2
ad94c55d-db76-41a1-a7b6-a1a416aa383b;Enzo Gabriel Pires;2023-05-19;1
e71f981b-7d0f-4d3d-a568-9e5fbfcaff0c;Francisco Alves;2024-06-04;2
ec625570-9141-4e94-ac19-ed34fc5b8a56;Bryan Pacheco;2023-03-18;2
0e52e527-c051-41eb-8f58-811693770daa;Maria Júlia Viana;2023-05-03;2
4a45e039-18ab-40cd-b2b8-81db1beb39b5;Juliana Rocha;2023-07-30;3
5679573c-bfea-492a-8be9-70b200167598;Marcos Vinicius Alves;2024-07-20;1
cfdc6b8b-6db6-4320-a8a1-6b8299f245fc;Maya Souza;2024-07-07;3
4f6c3de6-ce90-4837-843a-540da7ddf75b;Theo da Cruz;2024-08-11;1
9cda2085-e377-4f0d-baf8-f5e8c3455e77;Lucas das Neves;2023-02-09;2
6c3221cb-4727-4f06-b62c-a2a3af625d18;Bernardo Cirino;2024-07-21;3
e3081a3e-003f-4b5c-b063-6398cdcef66a;Vitor Pimenta;2024-01-22;2
b8632bac-6c0d-4fec-8aca-6816c0b0aef0;Maria Helena Castro;2024-03-30;1
35815bda-c0cb-43a4-826a-65d350f23961;Enrico Monteiro;2023-04-28;2
af48fed9-4234-47dd-9f15-bedb68a3b660;Maria Cavalcanti;2023-04-17;3
48d7f2ba-bab2-496b-b511-414427e5a3c3;Enzo Nascimento;2023-07-13;3
97b31f37-6da4-4579-b37b-3ef7c8671ea9;Raquel da Cunha;2023-04-14;3
f0cca0e2-0d93-4d67-982c-04a98217ad9c;Enzo Gabriel Caldeira;2024-04-29;1
81c7f8fc-c350-4de4-a193-66278a852e9b;Ana Sophia Alves;2024-05-17;1
849d133c-ccb6-43be-ab53-ed6abca54628;Isabelly da Cunha;2024-08-06;1
6366d929-223c-4904-8b54-e424ba864716;Letícia Sousa;2023-10-03;2
3991a2d1-ad5b-4bff-8b2d-10c7bbae4724;Vitor Gabriel Novais;2025-01-26;3
e5a0f71d-d5f3-4730-b8d6-a4a8d3b13a75;Lucca Martins;2023-09-10;3
6fdc13ab-8ca2-4f90-83eb-cc12b5f22739;Bryan Dias;2024-09-19;2
1097ec51-b7d9-4955-a9f1-57f7defbfbac;Luiz Henrique Mendes;2023-04-09;2
69ede098-020c-4d5f-a644-779b11a89a05;Aylla Monteiro;2023-06-25;3
9a5c8f6a-bb60-43e6-9ea1-7ac4c5994032;Paulo Marques;2024-05-08;2
9f987272-a68e-4c8b-beca-365a20bc4a2f;Antonella Cardoso;2023-09-14;1
f78815b0-4344-443a-b039-7a315aadc5b0;Mariah Martins;2023-05-06;3
63905101-cbc1-4619-ad9f-09eda6e86e5f;Rafael Jesus;2024-07-05;1
c4c91ac5-174c-431c-a3b6-894dac422d22;Sara da Paz;2024-09-20;2
dfd88a79-b114-411d-90e8-4033921e552c;Maria Isis Alves;2024-04-19;3
659d7525-9e9b-4a6c-907a-9d77ba188947;Mariah Guerra;2024-05-30;3
90b41836-1584-470a-a8b3-13867789c3ad;Bryan Peixoto;2023-11-16;2
98031714-627e-4a5e-9595-fc96eb5f6972;Luiz Otávio Ribeiro;2024-02-16;1
97b14756-8a23-404e-b132-9b3732ae4407;Dom Azevedo;2025-03-17;1
ea87e969-4397-41a9-9d75-030d6e05566f;Bianca Silveira;2024-08-14;1
9ff8bbd3-009a-43d6-9a50-79bdaaac3a6c;Mariane Ribeiro;2024-09-27;3
a790b565-f49b-47c2-bd3e-f005982cc518;Maya Camargo;2023-03-10;1
c675d4b9-557f-4115-bdd4-d310755abd0b;Calebe Novais;2024-09-21;1
86ebc299-682f-4cb1-a0ef-8d38cbf1a012;Evelyn Rodrigues;2023-05-24;3
4a8a52ba-e1f7-42ad-87ad-00db6266eedc;Camila Correia;2024-09-03;2
c6f33daf-1100-49c9-8ee4-abe6739e738e;Vitor Gabriel Novaes;2024-03-25;1
5a57bdd6-292a-47b4-bcdc-5a56af01cee3;Lucas Gabriel da Mata;2023-04-23;3
3ae43540-d768-460d-bf3e-9c0c4d921795;Thales da Cunha;2023-02-06;2
4b62cb94-9e3b-4ae3-baac-f6546a7b7d0a;Vitor Hugo Rodrigues;2024-03-16;2
5169abfa-564b-4079-9268-7cb120db61bb;Joaquim da Rosa;2023-06-28;3
0672df2c-0d8a-43c1-985f-55917b990525;Vicente Borges;2025-03-17;1
86de052e-99dd-48dc-bf1b-a0f01c719ee7;Yan Gonçalves;2023-11-26;3
576d55d5-1916-4b55-9760-283ec2e863eb;Luigi Vasconcelos;2023-09-03;3
07f8f9a2-e168-48a8-8fe2-523abed533c8;Alexandre Moreira;2024-03-09;3
24acbc3b-5817-4dbd-ad48-06fa8789c6e6;Otávio Fogaça;2024-01-12;2
00b3611b-1881-479e-bbce-7ee14daa1cfb;Júlia Ferreira;2024-09-04;3
ff54b91f-6371-4ace-a1e5-9a36ba3e9d93;Maria Julia Marques;2025-02-23;1
b4d3178e-c461-40cc-8995-3638342241e1;Arthur Gabriel Costela;2023-07-20;3
0055447d-9630-4bdc-99ef-53923ba45d7c;Maria Liz Monteiro;2023-08-31;2
e7ddec6d-0c3a-43f9-a5f6-e6f406c56d12;Cecília Leão;2024-04-12;3
efadec87-0b5d-4bf6-b62a-8e38e76354d7;Josué Duarte;2024-10-11;2
7ed51436-585e-420c-92e5-76ad8d24a339;Maria Isis Nascimento;2023-07-10;3
82067a8f-d95f-45b5-85bc-ba6a3cce3387;Brenda Rezende;2025-01-09;3
96cbd09d-4916-49bb-bd00-0ddffafe0a96;Bento Fonseca;2024-07-24;1
80017b66-9166-4dc2-82b5-6c9a6df35319;Ryan Lopes;2024-05-17;3
91c769a3-9ee1-4cea-89c2-bc13b7443621;Maria Fernanda Montenegro;2023-05-16;3
bf2b1634-53dc-49c7-8b98-ea0c7226cfce;Isabelly Brito;2024-02-06;3
49b1c427-ee49-41bc-8deb-162f60512ca3;João Guilherme Novaes;2023-04-17;1
43cdf6a9-e6ab-46d9-9383-6668c93c69c3;Lucas Vasconcelos;2023-02-27;3
c8401e2e-aacb-4080-b3c4-0602fd119c4a;Marcela Gomes;2023-07-31;2
d737ef8e-e1bf-4234-8e9b-5a3c0952a371;Isabela Ramos;2023-08-17;1
5697f4b9-6d2a-4da9-bc57-091dce5d664d;Beatriz Gonçalves;2023-01-29;2
e06f0c2d-096d-4d89-bfc2-65ecbd0d5298;Luiz Henrique Fogaça;2023-06-29;1
ff9994ac-43ea-4535-8964-1a026a7e0504;Pietra Lima;2023-09-24;1
f0616b09-4faf-4182-bcc2-9eaca26c9919;Rael Nogueira;2024-10-24;3
7a778145-8cf0-4864-ac8e-1b57dcf40f6e;Ana Vitória Melo;2023-09-21;3
165788a1-a440-4589-b14c-262cea7eaf2a;Pedro Miguel Pires;2023-04-18;3
7c3b0193-880f-44bc-8638-018164fcaae3;Allana Vieira;2023-12-17;2
1e39f6d3-985d-4e95-8f0a-cfaa6a037def;Anthony Gonçalves;2024-07-24;3
906c6bae-bc70-4dd5-99e0-1e4479fd7793;Renan Mendes;2023-04-13;3
caca8b34-32f9-4063-bee2-4b373de90ba4;Anthony Cavalcante;2024-08-27;3
43d5af55-3922-4ce8-b2ca-21818289713f;Maysa Camargo;2023-06-17;2
5ff77bd2-6b42-4339-b51a-a397b7334cc1;Zoe Sousa;2023-05-03;3
26054a06-2da3-40c1-8d49-7e377020895f;Maitê Carvalho;2023-05-28;1
11c61e64-bd7c-44ef-80aa-5c879416ff93;Ravy Jesus;2023-08-18;1
ba1066b9-6f6a-454d-af69-180e9967618c;Davi Lucca Novaes;2023-05-29;3
ff27f036-a502-4da2-bf33-1d49953c2bde;Camila Marques;2024-04-30;1
6bcf1c93-49b8-4f31-98cc-1fe14097620c;Enzo Gabriel da Cruz;2025-02-09;1
61a5ca92-a708-4b2c-a930-863d4a33dcea;Milena Rezende;2025-03-14;2
6b125432-6128-4a2f-81c5-8a47ab2643d2;Kamilly Marques;2024-09-18;1
d0bad29a-953a-4478-9294-d220d44de2b2;Stephany Moraes;2023-10-05;3
799b7887-b815-4020-ad1c-37be4baccef1;Gael Henrique Aragão;2024-11-11;3
87f72df5-4cab-4909-9fee-e01204e41aaf;Heloisa Cavalcante;2024-04-24;3
083ee001-671d-4ba0-83c3-3b65edcb9e4d;Carolina Santos;2024-05-19;1
5007975d-5e2c-416f-92bc-84216e4d189f;Vitor Gabriel Teixeira;2025-02-24;2
5243059c-1241-4f33-a7d6-4c8438c1ff58;Lívia Camargo;2025-03-15;2
80cd22e6-332e-4a60-9817-3e5434ea0eb9;Ana Cecília Ramos;2023-06-02;1
6bb37419-59fa-4068-ab87-45df08cc72b4;Olívia Marques;2024-04-04;3
7fc405a1-506f-4751-bdd2-e7dfeaf6f2fa;Heloisa Nascimento;2023-08-04;1
0af6cd6d-1776-442d-a9c3-50da5f4bbdb3;Júlia das Neves;2023-07-14;3
a0931f3a-6f7e-488d-80ab-4ea7a262529f;Ana Sophia Pereira;2023-02-08;3
487ad86f-9b8c-44b0-aa97-30018f1ae6ec;Mariana Alves;2024-09-09;2
2c8c7564-dde9-47db-82d0-f10381b9925b;Rhavi Monteiro;2023-03-03;3
68e21e54-48ab-4c56-bccf-a80cea2354ff;Diogo Lopes;2025-03-14;3
f59b28fa-d44d-4f7e-9c5b-d942ed7a7457;Luara Andrade;2025-03-01;3
f8980048-1c7b-4a58-a52d-547338a948cc;Isadora Melo;2024-05-22;3
a020ecc5-2764-43e5-985b-170375a883b9;Juan Pinto;2023-06-02;3
68b68f60-93f5-471a-a2fd-3c94d20952f7;Alexia Silva;2023-07-24;2
fb871a36-3272-484e-ab3d-5f2a4e7215cb;Antony Barbosa;2024-05-30;3
ec0a6b50-4f8f-4c66-9397-6fd627cecdf8;Júlia Fogaça;2024-09-27;3
87262f2a-346e-4788-9854-6723ced8f8a5;Liam Araújo;2023-10-09;3
f63d1dfc-71d4-4474-97ea-f90854b41ed0;Luiz Otávio Oliveira;2023-11-24;1
4cd2ea2a-a7a3-4b9a-a636-1fbe23d4ee18;Théo Barros;2024-05-16;3
02dc2230-71e4-47f2-81ce-ef08c766332f;Zoe da Rosa;2023-08-09;3
c939315f-9d17-454d-9c5e-c9a2f42ed11c;Brenda Mendonça;2023-03-05;3
1a406a55-6928-4742-813b-61775052b851;Joaquim da Cunha;2025-03-23;1
e1dbe9de-67e7-4dd0-a762-0b1346acec27;Sarah Marques;2024-10-02;2
6c4c92fc-853c-4a02-9c9c-eb4e9c796a41;Lara Ramos;2024-11-14;3
cd58bb9d-134c-4ee2-87d7-6ebc6381ca6a;Brenda Correia;2024-05-06;2
1d285846-a53b-46a5-9207-cb88f66ac276;Maria Eduarda Porto;2024-09-18;2
9f34dfe1-7c06-4c84-ab5b-abee4b39b90e;Cauê Costa;2023-08-23;2
d58c490f-51c7-4dcc-a006-5e829e933280;Luiz Gustavo Borges;2023-05-15;1
bedb2627-409b-4a0b-a1f2-1e4121bb47f4;Paulo Pereira;2024-10-19;3
5f46330e-dc65-433f-9a18-8871bfdfc881;Luísa Sampaio;2023-04-03;1
7e4d8eec-e4c4-48e3-a31e-30045ab2626b;Heitor Sá;2024-11-22;3
e80821c8-8565-46b5-a235-d527a0e46441;Aylla Duarte;2023-02-11;3
a675c015-e97b-42a5-b46d-b29672180346;Gustavo Brito;2023-07-13;3
f05d1f1e-837a-40bd-8a1e-1c1562d84bc4;Mathias Almeida;2024-09-29;2
950e56af-a637-4330-91a1-5b80ed9a84f9;Luiz Gustavo Duarte;2023-08-27;2
daa87283-5b42-4036-b194-c24d65d8df3f;Daniel Lima;2023-06-11;2
6b2652d2-2683-4782-8fe5-1b68fd42e53c;José Pedro Almeida;2023-01-22;1
9ae803a7-8d07-4ca8-bbd4-9883590fe372;Fernanda Azevedo;2023-04-24;3
5799c38b-f325-4503-a302-a8c118f073f4;Manuella Cavalcante;2024-11-04;1
4cafc779-f55e-4831-a830-63bec84b48ca;Natália Mendes;2024-05-18;2
863ed8d6-e5c4-44fa-8d47-ad2e5743f216;Caroline Cassiano;2024-06-16;3
66ad60bb-5db9-43ab-95d2-f2e8d881ebb9;Luísa Casa Grande;2023-08-30;1
4bc1ea8e-6cc9-4241-82b2-6aacf9b342e4;Vitória Porto;2023-12-09;3
a6bce204-c068-4253-847b-05f152e4a611;Benjamim Fonseca;2024-07-13;3
6f6629f7-c8fe-4ed8-865e-7186562e34aa;Luiz Otávio Marques;2025-03-19;1
dd5a845a-ae71-4790-b9e9-10f62f806d55;Maria Eduarda da Cruz;2024-10-27;3
bb821569-386f-4ee1-8de9-99166b590d7d;Stephany Freitas;2024-04-29;1
bb46236a-88c6-4511-99d8-834e31df83e5;Pietra Cassiano;2023-07-14;1
291d745c-77be-4e7d-aaa7-62c7cc17b3ae;Alana Cavalcanti;2023-08-10;1
32b30b43-72cf-4df4-9c79-34c85a14ed3f;Ana Liz Fonseca;2024-04-12;3
0637d4cd-62f6-48ac-8cf2-a2f8e913f877;José Fonseca;2023-09-03;2
5f3bcc3b-e38b-4cc2-8624-c8040fd352c1;João Felipe Barros;2023-05-11;3
756cfb6e-49cd-49be-8e04-4c40e3e26e2c;Isabelly Jesus;2023-04-22;3
35b3fa5e-7d8f-4d8e-840d-a87922ed5e39;Isabelly Moreira;2024-08-30;2
9b603b78-9872-4c8b-a6f2-f438d9be54fc;Théo Albuquerque;2023-02-21;2
b87b60d5-648a-4ef1-8527-9ac050b92013;Nathan Sousa;2025-02-16;1
6a32705d-1f1e-499b-9f5e-75597835dd41;Igor Pacheco;2023-10-02;2
3727d634-f30a-4f6a-b925-83e871fe3f65;Isaque Vargas;2024-04-06;3
26b9bc72-c4d3-4e90-a907-2449aba7a6e0;Nicolas Andrade;2023-02-18;2
b6cbb7c9-e9e5-45b5-9aa5-18b20e2c34db;Anthony Gabriel Garcia;2023-04-19;1
6c3d238a-d03c-4892-b3c3-4496b5fb12ff;Valentina da Rocha;2024-06-21;3
996acff0-4bdb-4c2e-a0c3-b55c5a397929;Maitê Marques;2024-12-11;1
5e1254d1-50d8-4ffc-b4c8-ce77f5e386ce;Maria Flor Carvalho;2024-03-31;3
1e197cc3-9668-4b41-9057-c743be1a1098;Apollo Dias;2024-08-12;2
3270c09b-5657-4f0d-a91b-a4f611eb5d7d;Luiz Miguel Silva;2024-11-26;1
8eb2f786-af77-44de-81ee-f4cc8f6eea56;Ana Carolina Moreira;2024-10-20;2
aa617f66-93b6-4de9-89d5-fd3cca377afc;Diego Mendonça;2024-08-05;2
2a9fd918-9a2a-48b0-b065-2f0d6a07b3cb;Leonardo Costa;2024-10-06;2
c9508818-5389-4ed6-852d-bf1fcc53b7d1;Valentina Sampaio;2024-03-15;2
8cf41b5c-8a52-4fc7-812a-faaf48cc3461;Luana Souza;2023-08-23;1
92d86430-8ba9-4a33-8409-16148f88ea58;Isabelly Machado;2023-07-07;3
dbc4e4ba-9771-4bd3-b243-e26e3b1259cd;Luana da Mota;2024-09-06;1
d39f8157-a52f-44a5-916f-0695e77a57fa;Bárbara Caldeira;2024-04-02;1
54c57d3c-baa5-4fb1-a773-321622ff8bd0;Ravi Novaes;2024-10-20;3
4daea74f-e88d-488d-ad88-2aefd88374b0;Lunna Castro;2024-11-20;1
f326f659-f9c6-40bb-86d8-ced682aa8087;Alexandre da Luz;2024-09-30;1
c0820a76-49b1-4508-829c-040391839dac;Rafaela Vargas;2023-06-04;1
c95a73d2-79cb-4120-b4dc-4bfbc790faae;João Guilherme da Rocha;2023-04-05;3
c11d403d-40ad-4a55-a2d8-b4318631ab8e;Juan Pires;2024-09-25;1
e89a4883-a513-4330-85c6-2bc375bb2a85;Otto Cavalcanti;2024-03-19;3
c51d415a-1176-4a43-9a92-08599d31c142;Murilo Rodrigues;2025-03-10;3
1deb6910-9016-4a6a-b6db-ee27acd7e384;Liz Cassiano;2023-05-18;3
0151c1c3-deb7-4abe-afe5-ed995224c21e;João Pedro Teixeira;2024-08-18;3
2c2cfa5c-7e6b-4160-933e-48d0be13c238;Manuella Sampaio;2023-03-06;3
16713143-6252-4475-872d-1e49fad8894a;Isabela Nogueira;2023-05-25;1
f401cf34-e5c4-4ee1-a70a-887952dc3125;Isaac Viana;2024-09-19;2
e983a322-6df8-451b-8b0e-508170ba1aa6;Lucas Gabriel Aragão;2023-04-29;2
f76ec237-c50c-4370-9b25-beffe9725a70;Anthony Silveira;2023-04-26;3
6f91bdec-e063-4359-8a1d-1ec4c7c2b545;Pedro Henrique Camargo;2023-04-01;3
b9dbf4e8-fedb-4b0b-84e8-1342af68d78d;Vitor Hugo Gonçalves;2023-12-25;3
7d54d856-417b-49c9-9339-1e435de30845;Henry Cassiano;2024-09-19;3
e5b56095-a6cc-406c-9e05-80cf26acbc12;Laís Moreira;2023-07-16;2
7a5085e8-e6bb-421f-9802-e068a0fe9ac1;Dante Cavalcante;2024-12-22;1
ac95bf8b-efa1-463a-bb01-9e1508828bd0;Asafe Aragão;2023-12-14;2
754bef3a-2e68-4268-98cb-cbbb9c902cd4;Pietro Farias;2023-01-02;1
50f13c6d-ecf9-4011-b543-1c8f4680ec00;Eduardo Ramos;2024-03-28;3
552d7cf9-69e2-4bf3-83cb-ed3bbdd00585;Marcos Vinicius Borges;2024-09-02;3
3aca1331-ebac-48c0-9413-021fd4c8f549;Allana Cunha;2023-08-17;1
b384bac2-99d0-442e-9a52-2f9351160219;Théo Jesus;2025-02-27;2
8e6bc812-a897-45fb-91be-57ffae7bcf04;Dom Moraes;2025-03-07;3
ba934756-0c49-4498-a6d7-936b0056c262;Larissa Abreu;2025-01-07;3
e23b564a-5b88-458e-9a74-b75b8994230e;Maria Helena Caldeira;2024-11-26;2
3ec6826c-d85f-4d1e-9505-cc901c8be96e;Kevin Costela;2023-05-21;3
37f4b001-65c6-42aa-bba7-083f9503a2ed;Daniela Martins;2024-01-18;1
4690892b-25f7-47a7-8650-b15d4e21217b;Clarice Cardoso;2023-08-22;1
ca5f5b72-6c3e-4657-b94c-d0c6a81430a0;André Novaes;2025-02-21;3
3a80bc14-c577-4be8-aab9-374d3721a605;Luara Brito;2023-07-25;3
94f73c14-b476-4df5-8d10-76afbaedcdb9;Isabella Fonseca;2023-02-17;3
3ef8546c-fdee-49bf-ad82-1ef0ebf3a579;Vicente Costa;2023-07-21;1
3bc4dbb0-3d8b-4ad3-8972-cbbeaa7b8be7;Pedro Moreira;2024-05-30;1
9142f413-8ed8-4f7a-b063-b7e54f4f1e86;Mateus Alves;2023-09-23;3
417a2b3b-0c9a-4c05-9e85-c693fc05054f;Valentim Araújo;2024-04-05;3
639494fe-31ee-4e68-8b15-4f42d32e11a9;Mariana Castro;2025-03-15;3
32d68c42-2750-4cc1-a6ba-e38225a0f0c3;Luiz Henrique Macedo;2023-08-12;1
4be06533-b93e-4923-91ea-a71f2ab66aed;Juan Lopes;2023-11-03;1
8f159c01-7e87-432d-ae85-7c1e2d749e02;Melissa Fernandes;2023-05-26;1
f150e8e9-5213-44b9-9b3c-cd4c1e95c67b;José Santos;2024-03-28;2
0365b4c1-0104-4820-a336-3e115afaa821;Francisco Camargo;2024-03-22;3
63eda40f-d23f-4d44-9ed1-ab7afeabed6a;Davi Gomes;2024-05-02;2
4e1aa064-ba23-4502-a9c6-8a5a333f8a1e;Clara Andrade;2024-10-15;2
de5b2307-44a4-435c-a673-c65f9a0eb961;Pedro Novaes;2024-03-07;3
f3825a14-3190-4275-9fdd-f34c9eb922cf;Theo Moraes;2023-08-15;1
560edfc6-0710-451c-8f41-8be2406de14d;Juliana da Conceição;2023-11-25;2
